,Bird Class,Image Path,Image Size
270,Bulbul,Data2/Bulbul/Red-vented Bulbul(81).jpeg,"(600, 450, 3)"
271,Bulbul,Data2/Bulbul/Red-vented Bulbul(328).jpeg,"(424, 599, 3)"
272,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(189).jpeg,"(550, 386, 3)"
273,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(131).jpeg,"(600, 622, 3)"
274,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(174).jpeg,"(480, 640, 3)"
275,Bulbul,Data2/Bulbul/suban_Red_vented_bulbul10.jpg,"(640, 317, 3)"
276,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(149).jpeg,"(376, 640, 3)"
277,Bulbul,Data2/Bulbul/Red-vented Bulbul(315).jpeg,"(439, 650, 3)"
278,Bulbul,Data2/Bulbul/Red-vented Bulbul(350).jpeg,"(648, 468, 3)"
279,Bulbul,Data2/Bulbul/Red-vented Bulbul(208).jpeg,"(480, 650, 3)"
280,Bulbul,Data2/Bulbul/Red-vented Bulbul(109).jpeg,"(356, 660, 3)"
281,Bulbul,Data2/Bulbul/Red-vented Bulbul(41).jpeg,"(426, 660, 3)"
282,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(41).jpeg,"(454, 660, 3)"
283,Bulbul,Data2/Bulbul/Red-vented Bulbul(1).jpeg,"(466, 660, 3)"
284,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(190).jpeg,"(600, 523, 3)"
285,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(8).jpeg,"(548, 660, 3)"
286,Bulbul,Data2/Bulbul/Red-vented Bulbul(331).jpeg,"(580, 471, 3)"
287,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(128).jpeg,"(600, 484, 3)"
288,Bulbul,Data2/Bulbul/Red-vented Bulbul(294).jpeg,"(600, 600, 3)"
289,Bulbul,Data2/Bulbul/Red-vented Bulbul(65).jpeg,"(495, 660, 3)"
290,Bulbul,Data2/Bulbul/Red-vented Bulbul(168).jpeg,"(593, 650, 3)"
291,Bulbul,Data2/Bulbul/Red-vented Bulbul(20).jpeg,"(600, 618, 3)"
292,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(20).jpeg,"(600, 487, 3)"
293,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(65).jpeg,"(490, 660, 3)"
294,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(98).jpeg,"(480, 640, 3)"
295,Bulbul,Data2/Bulbul/Red-vented Bulbul(195).jpeg,"(487, 660, 3)"
296,Bulbul,Data2/Bulbul/Red-vented Bulbul(98).jpeg,"(513, 660, 3)"
297,Bulbul,Data2/Bulbul/Red-vented Bulbul(269).jpeg,"(445, 640, 3)"
298,Bulbul,Data2/Bulbul/Red-vented Bulbul(254).jpeg,"(432, 650, 3)"
299,Bulbul,Data2/Bulbul/Red-vented Bulbul(211).jpeg,"(513, 650, 3)"
300,Bulbul,Data2/Bulbul/Red-vented Bulbul(155).jpeg,"(468, 660, 3)"
301,Bulbul,Data2/Bulbul/Red-vented Bulbul(58).jpeg,"(427, 660, 3)"
302,Bulbul,Data2/Bulbul/Red-vented Bulbul(110).jpeg,"(495, 660, 3)"
303,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(58).jpeg,"(600, 609, 3)"
304,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(115).jpeg,"(466, 660, 3)"
305,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(150).jpeg,"(513, 650, 3)"
306,Bulbul,Data2/Bulbul/Red-vented Bulbul(349).jpeg,"(419, 640, 3)"
307,Bulbul,Data2/Bulbul/ Red-vented Bulbul (267).jpeg,"(496, 650, 3)"
308,Bulbul,Data2/Bulbul/Red-vented Bulbul(191).jpeg,"(602, 470, 3)"
309,Bulbul,Data2/Bulbul/Red-vented Bulbul(228).jpeg,"(600, 565, 3)"
310,Bulbul,Data2/Bulbul/Red-vented Bulbul(290).jpeg,"(536, 650, 3)"
311,Bulbul,Data2/Bulbul/Red-vented Bulbul(129).jpeg,"(447, 660, 3)"
312,Bulbul,Data2/Bulbul/Red-vented Bulbul(61).jpeg,"(495, 660, 3)"
313,Bulbul,Data2/Bulbul/Red-vented Bulbul(24).jpeg,"(610, 457, 3)"
314,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(24).jpeg,"(456, 660, 3)"
315,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(61).jpeg,"(481, 660, 3)"
316,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(169).jpeg,"(600, 427, 3)"
317,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(194).jpeg,"(371, 600, 3)"
318,Bulbul,Data2/Bulbul/Red-vented Bulbul(335).jpeg,"(600, 416, 3)"
319,Bulbul,Data2/Bulbul/Red-vented Bulbul(308).jpeg,"(488, 650, 3)"
320,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(111).jpeg,"(488, 650, 3)"
321,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(154).jpeg,"(488, 650, 3)"
322,Bulbul,Data2/Bulbul/Red-vented Bulbul(19).jpeg,"(500, 660, 3)"
323,Bulbul,Data2/Bulbul/Red-vented Bulbul(151).jpeg,"(610, 612, 3)"
324,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(19).jpeg,"(610, 407, 3)"
325,Bulbul,Data2/Bulbul/Red-vented Bulbul(250).jpeg,"(600, 619, 3)"
326,Bulbul,Data2/Bulbul/Red-vented Bulbul(215).jpeg,"(600, 450, 3)"
327,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(135).jpeg,"(451, 640, 3)"
328,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(170).jpeg,"(590, 459, 3)"
329,Bulbul,Data2/Bulbul/Red-vented Bulbul(274).jpeg,"(600, 550, 3)"
330,Bulbul,Data2/Bulbul/Red-vented Bulbul(231).jpeg,"(453, 640, 3)"
331,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(85).jpeg,"(600, 444, 3)"
332,Bulbul,Data2/Bulbul/Red-vented Bulbul(85).jpeg,"(600, 490, 3)"
333,Bulbul,Data2/Bulbul/Red-vented Bulbul(188).jpeg,"(504, 660, 3)"
334,Bulbul,Data2/Bulbul/Red-vented Bulbul(175).jpeg,"(480, 640, 3)"
335,Bulbul,Data2/Bulbul/Red-vented Bulbul(78).jpeg,"(440, 660, 3)"
336,Bulbul,Data2/Bulbul/Red-vented Bulbul(130).jpeg,"(600, 504, 3)"
337,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(78).jpeg,"(514, 660, 3)"
338,Bulbul,Data2/Bulbul/Red-vented Bulbul(289).jpeg,"(479, 650, 3)"
339,Bulbul,Data2/Bulbul/Red-vented Bulbul(45).jpeg,"(510, 660, 3)"
340,Bulbul,Data2/Bulbul/Red-vented Bulbul(148).jpeg,"(443, 660, 3)"
341,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(45).jpeg,"(600, 356, 3)"
342,Bulbul,Data2/Bulbul/suban_Red_vented_bulbul14.jpg,"(460, 640, 3)"
343,Bulbul,Data2/Bulbul/Red-vented Bulbul(5).jpeg,"(440, 660, 3)"
344,Bulbul,Data2/Bulbul/Red-vented Bulbul(249).jpeg,"(600, 524, 3)"
345,Bulbul,Data2/Bulbul/Red-vented Bulbul(311).jpeg,"(600, 527, 3)"
346,Bulbul,Data2/Bulbul/Red-vented Bulbul(354).jpeg,"(550, 428, 3)"
347,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(108).jpeg,"(600, 400, 3)"
348,Bulbul,Data2/Bulbul/Red-vented Bulbul(7).jpeg,"(610, 625, 3)"
349,Bulbul,Data2/Bulbul/Red-vented Bulbul(47).jpeg,"(610, 458, 3)"
350,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(47).jpeg,"(593, 564, 3)"
351,Bulbul,Data2/Bulbul/suban_Red_vented_bulbul16.jpg,"(356, 640, 3)"
352,Bulbul,Data2/Bulbul/Red-vented Bulbul(313).jpeg,"(600, 506, 3)"
353,Bulbul,Data2/Bulbul/Red-vented Bulbul(356).jpeg,"(438, 600, 3)"
354,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(137).jpeg,"(600, 557, 3)"
355,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(172).jpeg,"(650, 440, 3)"
356,Bulbul,Data2/Bulbul/Red-vented Bulbul(177).jpeg,"(610, 378, 3)"
357,Bulbul,Data2/Bulbul/Red-vented Bulbul(132).jpeg,"(508, 660, 3)"
358,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(87).jpeg,"(600, 439, 3)"
359,Bulbul,Data2/Bulbul/Red-vented Bulbul(87).jpeg,"(495, 660, 3)"
360,Bulbul,Data2/Bulbul/Red-vented Bulbul(276).jpeg,"(600, 546, 3)"
361,Bulbul,Data2/Bulbul/Red-vented Bulbul(233).jpeg,"(453, 640, 3)"
362,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(113).jpeg,"(411, 660, 3)"
363,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(156).jpeg,"(434, 650, 3)"
364,Bulbul,Data2/Bulbul/Red-vented Bulbul(252).jpeg,"(600, 581, 3)"
365,Bulbul,Data2/Bulbul/Red-vented Bulbul(217).jpeg,"(600, 471, 3)"
366,Bulbul,Data2/Bulbul/Red-vented Bulbul(153).jpeg,"(539, 660, 3)"
367,Bulbul,Data2/Bulbul/Red-vented Bulbul(116).jpeg,"(495, 660, 3)"
368,Bulbul,Data2/Bulbul/Red-vented Bulbul(63).jpeg,"(441, 660, 3)"
369,Bulbul,Data2/Bulbul/Red-vented Bulbul(26).jpeg,"(440, 660, 3)"
370,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(26).jpeg,"(412, 660, 3)"
371,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(63).jpeg,"(480, 640, 3)"
372,Bulbul,Data2/Bulbul/Red-vented Bulbul(292).jpeg,"(600, 613, 3)"
373,Bulbul,Data2/Bulbul/Red-vented Bulbul(193).jpeg,"(488, 650, 3)"
374,Bulbul,Data2/Bulbul/Red-vented Bulbul(337).jpeg,"(427, 640, 3)"
375,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(196).jpeg,"(550, 524, 3)"
376,Bulbul,Data2/Bulbul/Red-vented Bulbul(209).jpeg,"(600, 450, 3)"
377,Bulbul,Data2/Bulbul/Red-vented Bulbul(108).jpeg,"(484, 650, 3)"
378,Bulbul,Data2/Bulbul/Red-vented Bulbul(40).jpeg,"(495, 660, 3)"
379,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(40).jpeg,"(495, 660, 3)"
380,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(148).jpeg,"(600, 508, 3)"
381,Bulbul,Data2/Bulbul/Red-vented Bulbul(351).jpeg,"(619, 454, 3)"
382,Bulbul,Data2/Bulbul/Red-vented Bulbul(314).jpeg,"(600, 427, 3)"
383,Bulbul,Data2/Bulbul/suban_Red_whiskered_bulbul26.jpg,"(640, 559, 3)"
384,Bulbul,Data2/Bulbul/Red-vented Bulbul(329).jpeg,"(600, 499, 3)"
385,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(188).jpeg,"(431, 620, 3)"
386,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(175).jpeg,"(503, 650, 3)"
387,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(130).jpeg,"(600, 441, 3)"
388,Bulbul,Data2/Bulbul/Red-vented Bulbul(135).jpeg,"(495, 660, 3)"
389,Bulbul,Data2/Bulbul/Red-vented Bulbul(38).jpeg,"(459, 660, 3)"
390,Bulbul,Data2/Bulbul/Red-vented Bulbul(170).jpeg,"(602, 520, 3)"
391,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(38).jpeg,"(600, 398, 3)"
392,Bulbul,Data2/Bulbul/Red-vented Bulbul(234).jpeg,"(520, 650, 3)"
393,Bulbul,Data2/Bulbul/Red-vented Bulbul(271).jpeg,"(600, 439, 3)"
394,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(80).jpeg,"(600, 601, 3)"
395,Bulbul,Data2/Bulbul/Red-vented Bulbul(80).jpeg,"(497, 660, 3)"
396,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(151).jpeg,"(458, 650, 3)"
397,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(114).jpeg,"(600, 482, 3)"
398,Bulbul,Data2/Bulbul/Red-vented Bulbul(348).jpeg,"(442, 600, 3)"
399,Bulbul,Data2/Bulbul/Red-vented Bulbul(210).jpeg,"(479, 650, 3)"
400,Bulbul,Data2/Bulbul/Red-vented Bulbul(255).jpeg,"(600, 582, 3)"
401,Bulbul,Data2/Bulbul/Red-vented Bulbul(59).jpeg,"(453, 660, 3)"
402,Bulbul,Data2/Bulbul/Red-vented Bulbul(111).jpeg,"(495, 660, 3)"
403,Bulbul,Data2/Bulbul/Red-vented Bulbul(154).jpeg,"(453, 660, 3)"
404,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(59).jpeg,"(495, 660, 3)"
405,Bulbul,Data2/Bulbul/Red-vented Bulbul(295).jpeg,"(385, 650, 3)"
406,Bulbul,Data2/Bulbul/Red-vented Bulbul(169).jpeg,"(530, 660, 3)"
407,Bulbul,Data2/Bulbul/Red-vented Bulbul(21).jpeg,"(610, 548, 3)"
408,Bulbul,Data2/Bulbul/Red-vented Bulbul(64).jpeg,"(495, 660, 3)"
409,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(64).jpeg,"(600, 528, 3)"
410,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(21).jpeg,"(600, 491, 3)"
411,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(99).jpeg,"(495, 660, 3)"
412,Bulbul,Data2/Bulbul/Red-vented Bulbul(99).jpeg,"(495, 660, 3)"
413,Bulbul,Data2/Bulbul/Red-vented Bulbul(194).jpeg,"(522, 660, 3)"
414,Bulbul,Data2/Bulbul/Red-vented Bulbul(268).jpeg,"(600, 420, 3)"
415,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(191).jpeg,"(550, 389, 3)"
416,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(9).jpeg,"(495, 660, 3)"
417,Bulbul,Data2/Bulbul/Red-vented Bulbul(330).jpeg,"(399, 640, 3)"
418,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(129).jpeg,"(586, 650, 3)"
419,Bulbul,Data2/Bulbul/Red-vented Bulbul(196).jpeg,"(440, 660, 3)"
420,Bulbul,Data2/Bulbul/Red-vented Bulbul(23).jpeg,"(610, 415, 3)"
421,Bulbul,Data2/Bulbul/Red-vented Bulbul(66).jpeg,"(600, 457, 3)"
422,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(66).jpeg,"(501, 660, 3)"
423,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(23).jpeg,"(519, 660, 3)"
424,Bulbul,Data2/Bulbul/Red-vented Bulbul(297).jpeg,"(478, 650, 3)"
425,Bulbul,Data2/Bulbul/Red-vented Bulbul(332).jpeg,"(391, 650, 3)"
426,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(193).jpeg,"(526, 474, 3)"
427,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(153).jpeg,"(600, 388, 3)"
428,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(116).jpeg,"(466, 660, 3)"
429,Bulbul,Data2/Bulbul/Red-vented Bulbul(156).jpeg,"(610, 369, 3)"
430,Bulbul,Data2/Bulbul/Red-vented Bulbul(212).jpeg,"(600, 534, 3)"
431,Bulbul,Data2/Bulbul/Red-vented Bulbul(257).jpeg,"(600, 504, 3)"
432,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(177).jpeg,"(396, 640, 3)"
433,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(132).jpeg,"(453, 640, 3)"
434,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(82).jpeg,"(610, 456, 3)"
435,Bulbul,Data2/Bulbul/Red-vented Bulbul(82).jpeg,"(548, 660, 3)"
436,Bulbul,Data2/Bulbul/Red-vented Bulbul(236).jpeg,"(483, 650, 3)"
437,Bulbul,Data2/Bulbul/Red-vented Bulbul(273).jpeg,"(600, 522, 3)"
438,Bulbul,Data2/Bulbul/Red-vented Bulbul(137).jpeg,"(434, 650, 3)"
439,Bulbul,Data2/Bulbul/Red-vented Bulbul(172).jpeg,"(539, 660, 3)"
440,Bulbul,Data2/Bulbul/suban_Red_whiskered_bulbul24.jpg,"(640, 632, 3)"
441,Bulbul,Data2/Bulbul/Red-vented Bulbul(2).jpeg,"(454, 660, 3)"
442,Bulbul,Data2/Bulbul/Red-vented Bulbul(42).jpeg,"(495, 660, 3)"
443,Bulbul,Data2/Bulbul/suban_Red_whiskered_bulbul18.jpg,"(637, 640, 3)"
444,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(42).jpeg,"(523, 650, 3)"
445,Bulbul,Data2/Bulbul/Red-vented Bulbul(353).jpeg,"(407, 600, 3)"
446,Bulbul,Data2/Bulbul/Red-vented Bulbul(316).jpeg,"(555, 640, 3)"
447,Bulbul,Data2/Bulbul/Red-vented Bulbul(133).jpeg,"(497, 660, 3)"
448,Bulbul,Data2/Bulbul/Red-vented Bulbul(176).jpeg,"(549, 660, 3)"
449,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(86).jpeg,"(600, 450, 3)"
450,Bulbul,Data2/Bulbul/Red-vented Bulbul(86).jpeg,"(495, 660, 3)"
451,Bulbul,Data2/Bulbul/Red-vented Bulbul(232).jpeg,"(600, 616, 3)"
452,Bulbul,Data2/Bulbul/Red-vented Bulbul(277).jpeg,"(600, 525, 3)"
453,Bulbul,Data2/Bulbul/suban_Red_whiskered_bulbul20.jpg,"(481, 640, 3)"
454,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(173).jpeg,"(434, 650, 3)"
455,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(136).jpeg,"(534, 650, 3)"
456,Bulbul,Data2/Bulbul/suban_Red_vented_bulbul8.jpg,"(561, 640, 3)"
457,Bulbul,Data2/Bulbul/Red-vented Bulbul(357).jpeg,"(450, 600, 3)"
458,Bulbul,Data2/Bulbul/Red-vented Bulbul(312).jpeg,"(605, 518, 3)"
459,Bulbul,Data2/Bulbul/Red-vented Bulbul(6).jpeg,"(440, 660, 3)"
460,Bulbul,Data2/Bulbul/Red-vented Bulbul(46).jpeg,"(495, 660, 3)"
461,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(46).jpeg,"(440, 660, 3)"
462,Bulbul,Data2/Bulbul/Red-vented Bulbul(336).jpeg,"(416, 640, 3)"
463,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(197).jpeg,"(400, 600, 3)"
464,Bulbul,Data2/Bulbul/Red-vented Bulbul(27).jpeg,"(463, 660, 3)"
465,Bulbul,Data2/Bulbul/Red-vented Bulbul(62).jpeg,"(418, 660, 3)"
466,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(62).jpeg,"(600, 450, 3)"
467,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(27).jpeg,"(600, 395, 3)"
468,Bulbul,Data2/Bulbul/Red-vented Bulbul(293).jpeg,"(600, 516, 3)"
469,Bulbul,Data2/Bulbul/Red-vented Bulbul(192).jpeg,"(600, 634, 3)"
470,Bulbul,Data2/Bulbul/Red-vented Bulbul(216).jpeg,"(440, 660, 3)"
471,Bulbul,Data2/Bulbul/Red-vented Bulbul(253).jpeg,"(453, 640, 3)"
472,Bulbul,Data2/Bulbul/Red-vented Bulbul(117).jpeg,"(533, 660, 3)"
473,Bulbul,Data2/Bulbul/Red-vented Bulbul(152).jpeg,"(480, 640, 3)"
474,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(157).jpeg,"(608, 566, 3)"
475,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(112).jpeg,"(509, 660, 3)"
476,Bulbul,Data2/Bulbul/Red-vented Bulbul(115).jpeg,"(495, 660, 3)"
477,Bulbul,Data2/Bulbul/Red-vented Bulbul(18).jpeg,"(459, 660, 3)"
478,Bulbul,Data2/Bulbul/Red-vented Bulbul(150).jpeg,"(610, 584, 3)"
479,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(18).jpeg,"(495, 660, 3)"
480,Bulbul,Data2/Bulbul/Red-vented Bulbul(214).jpeg,"(453, 640, 3)"
481,Bulbul,Data2/Bulbul/Red-vented Bulbul(251).jpeg,"(483, 650, 3)"
482,Bulbul,Data2/Bulbul/Red-vented Bulbul(309).jpeg,"(590, 566, 3)"
483,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(155).jpeg,"(600, 483, 3)"
484,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(110).jpeg,"(491, 660, 3)"
485,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(168).jpeg,"(510, 650, 3)"
486,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(195).jpeg,"(427, 642, 3)"
487,Bulbul,Data2/Bulbul/Red-vented Bulbul(334).jpeg,"(508, 650, 3)"
488,Bulbul,Data2/Bulbul/Red-vented Bulbul(190).jpeg,"(600, 605, 3)"
489,Bulbul,Data2/Bulbul/Red-vented Bulbul(229).jpeg,"(528, 650, 3)"
490,Bulbul,Data2/Bulbul/Red-vented Bulbul(291).jpeg,"(556, 650, 3)"
491,Bulbul,Data2/Bulbul/Red-vented Bulbul(25).jpeg,"(440, 660, 3)"
492,Bulbul,Data2/Bulbul/Red-vented Bulbul(128).jpeg,"(480, 640, 3)"
493,Bulbul,Data2/Bulbul/Red-vented Bulbul(60).jpeg,"(459, 660, 3)"
494,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(60).jpeg,"(600, 559, 3)"
495,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(25).jpeg,"(515, 660, 3)"
496,Bulbul,Data2/Bulbul/Red-vented Bulbul(355).jpeg,"(543, 398, 3)"
497,Bulbul,Data2/Bulbul/Red-vented Bulbul(310).jpeg,"(461, 651, 3)"
498,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(109).jpeg,"(600, 450, 3)"
499,Bulbul,Data2/Bulbul/Red-vented Bulbul(149).jpeg,"(480, 640, 3)"
500,Bulbul,Data2/Bulbul/Red-vented Bulbul(44).jpeg,"(440, 660, 3)"
501,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(44).jpeg,"(600, 530, 3)"
502,Bulbul,Data2/Bulbul/Red-vented Bulbul(4).jpeg,"(457, 660, 3)"
503,Bulbul,Data2/Bulbul/Red-vented Bulbul(248).jpeg,"(435, 650, 3)"
504,Bulbul,Data2/Bulbul/Red-vented Bulbul(230).jpeg,"(600, 444, 3)"
505,Bulbul,Data2/Bulbul/Red-vented Bulbul(275).jpeg,"(600, 482, 3)"
506,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(84).jpeg,"(464, 660, 3)"
507,Bulbul,Data2/Bulbul/suban_Red_whiskered_bulbul22.jpg,"(640, 503, 3)"
508,Bulbul,Data2/Bulbul/Red-vented Bulbul(189).jpeg,"(528, 660, 3)"
509,Bulbul,Data2/Bulbul/Red-vented Bulbul(84).jpeg,"(495, 660, 3)"
510,Bulbul,Data2/Bulbul/Red-vented Bulbul(79).jpeg,"(497, 660, 3)"
511,Bulbul,Data2/Bulbul/Red-vented Bulbul(131).jpeg,"(481, 660, 3)"
512,Bulbul,Data2/Bulbul/Red-vented Bulbul(174).jpeg,"(512, 660, 3)"
513,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(79).jpeg,"(600, 575, 3)"
514,Bulbul,Data2/Bulbul/Red-vented Bulbul(288).jpeg,"(600, 534, 3)"
515,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(171).jpeg,"(592, 640, 3)"
516,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(134).jpeg,"(453, 640, 3)"
517,Bulbul,Data2/Bulbul/Red-vented Bulbul(185).jpeg,"(448, 660, 3)"
518,Bulbul,Data2/Bulbul/Red-vented Bulbul(88).jpeg,"(600, 450, 3)"
519,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(88).jpeg,"(589, 650, 3)"
520,Bulbul,Data2/Bulbul/Red-vented Bulbul(279).jpeg,"(600, 526, 3)"
521,Bulbul,Data2/Bulbul/Red-vented Bulbul(284).jpeg,"(600, 442, 3)"
522,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(30).jpeg,"(507, 660, 3)"
523,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(75).jpeg,"(482, 660, 3)"
524,Bulbul,Data2/Bulbul/Red-vented Bulbul(75).jpeg,"(462, 660, 3)"
525,Bulbul,Data2/Bulbul/Red-vented Bulbul(178).jpeg,"(600, 501, 3)"
526,Bulbul,Data2/Bulbul/Red-vented Bulbul(30).jpeg,"(454, 660, 3)"
527,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(138).jpeg,"(486, 650, 3)"
528,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(180).jpeg,"(514, 600, 3)"
529,Bulbul,Data2/Bulbul/Red-vented Bulbul(321).jpeg,"(600, 422, 3)"
530,Bulbul,Data2/Bulbul/Red-vented Bulbul(364).jpeg,"(466, 376, 3)"
531,Bulbul,Data2/Bulbul/Red-vented Bulbul(359).jpeg,"(397, 574, 3)"
532,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(105).jpeg,"(610, 367, 3)"
533,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(140).jpeg,"(640, 347, 3)"
534,Bulbul,Data2/Bulbul/Red-vented Bulbul(8).jpeg,"(504, 660, 3)"
535,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(48).jpeg,"(462, 660, 3)"
536,Bulbul,Data2/Bulbul/Red-vented Bulbul(145).jpeg,"(536, 660, 3)"
537,Bulbul,Data2/Bulbul/Red-vented Bulbul(48).jpeg,"(495, 660, 3)"
538,Bulbul,Data2/Bulbul/Red-vented Bulbul(100).jpeg,"(521, 660, 3)"
539,Bulbul,Data2/Bulbul/Red-vented Bulbul(244).jpeg,"(600, 556, 3)"
540,Bulbul,Data2/Bulbul/Red-vented Bulbul(201).jpeg,"(600, 464, 3)"
541,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(121).jpeg,"(600, 435, 3)"
542,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(164).jpeg,"(397, 650, 3)"
543,Bulbul,Data2/Bulbul/Red-vented Bulbul(338).jpeg,"(571, 650, 3)"
544,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(1).jpeg,"(548, 660, 3)"
545,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(199).jpeg,"(489, 584, 3)"
546,Bulbul,Data2/Bulbul/Red-vented Bulbul(260).jpeg,"(488, 650, 3)"
547,Bulbul,Data2/Bulbul/Red-vented Bulbul(225).jpeg,"(488, 650, 3)"
548,Bulbul,Data2/Bulbul/Red-vented Bulbul(91).jpeg,"(441, 660, 3)"
549,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(91).jpeg,"(471, 658, 3)"
550,Bulbul,Data2/Bulbul/?Red-vented Bulbul(112).jpeg,"(455, 660, 3)"
551,Bulbul,Data2/Bulbul/Red-whiskered Bulbul(29).jpeg,"(509, 660, 3)"
552,Bulbul,Data2/Bulbul/Red-vented Bulbul(29).jpeg,"(483, 660, 3)"
553,Bulbul,Data2/Bulbul/Red-vented Bulbul(161).jpeg,"(509, 660, 3)"
554,Bulbul,Data2/Bulbul/Red-vented Bulbul(124).jpeg,"(575, 660, 3)"
555,Bulbul,Data2/Bulbul/suban_Red_vented_bulbul6.jpg,"(569, 640, 3)"
