,path to original,path to crop,startX,startY,endX,endY,confidence,width,height,class
165,Data/Bulbul/Red-vented Bulbul(80).jpeg,Cropped/Bird161_165.jpg,167.0,42.0,489.0,368.0,0.3998725414276123,660.0,497.0,Bulbul
166,Data/Bulbul/Red-whiskered Bulbul(151).jpeg,Cropped/Bird162_166.jpg,107.0,27.0,614.0,452.0,0.9961353540420532,650.0,458.0,Bulbul
167,Data/Bulbul/Red-whiskered Bulbul(114).jpeg,Cropped/Bird163_167.jpg,115.0,46.0,461.0,543.0,0.9997983574867249,482.0,600.0,Bulbul
168,Data/Bulbul/Red-vented Bulbul(210).jpeg,Cropped/Bird165_168.jpg,300.0,83.0,641.0,457.0,0.9864563941955566,650.0,479.0,Bulbul
169,Data/Bulbul/Red-vented Bulbul(255).jpeg,Cropped/Bird166_169.jpg,9.0,85.0,480.0,557.0,0.9999508857727051,582.0,600.0,Bulbul
170,Data/Bulbul/Red-vented Bulbul(59).jpeg,Cropped/Bird167_170.jpg,339.0,95.0,523.0,381.0,0.9998877048492432,660.0,453.0,Bulbul
171,Data/Bulbul/Red-vented Bulbul(59).jpeg,Cropped/Bird167_171.jpg,73.0,83.0,380.0,358.0,0.9991008043289185,660.0,453.0,Bulbul
172,Data/Bulbul/Red-vented Bulbul(111).jpeg,Cropped/Bird168_172.jpg,213.0,29.0,605.0,459.0,0.9963300824165344,660.0,495.0,Bulbul
173,Data/Bulbul/Red-vented Bulbul(154).jpeg,Cropped/Bird169_173.jpg,122.0,77.0,650.0,339.0,0.999976634979248,660.0,453.0,Bulbul
174,Data/Bulbul/Red-whiskered Bulbul(59).jpeg,Cropped/Bird170_174.jpg,21.0,106.0,647.0,409.0,0.9997931122779846,660.0,495.0,Bulbul
175,Data/Bulbul/Red-vented Bulbul(295).jpeg,Cropped/Bird171_175.jpg,252.0,29.0,626.0,361.0,0.907704770565033,650.0,385.0,Bulbul
176,Data/Bulbul/Red-vented Bulbul(169).jpeg,Cropped/Bird172_176.jpg,20.0,46.0,424.0,477.0,0.9854110479354858,660.0,530.0,Bulbul
177,Data/Bulbul/Red-vented Bulbul(21).jpeg,Cropped/Bird173_177.jpg,61.0,100.0,541.0,579.0,0.9999022483825684,548.0,610.0,Bulbul
178,Data/Bulbul/Red-vented Bulbul(64).jpeg,Cropped/Bird174_178.jpg,89.0,94.0,428.0,450.0,0.9998949766159058,660.0,495.0,Bulbul
179,Data/Bulbul/Red-whiskered Bulbul(64).jpeg,Cropped/Bird175_179.jpg,198.0,51.0,365.0,539.0,0.965527355670929,528.0,600.0,Bulbul
180,Data/Bulbul/Red-whiskered Bulbul(21).jpeg,Cropped/Bird176_180.jpg,139.0,71.0,375.0,519.0,0.9969269633293152,491.0,600.0,Bulbul
181,Data/Bulbul/Red-whiskered Bulbul(21).jpeg,Cropped/Bird176_181.jpg,134.0,76.0,336.0,318.0,0.2736051082611084,491.0,600.0,Bulbul
182,Data/Bulbul/Red-whiskered Bulbul(99).jpeg,Cropped/Bird177_182.jpg,191.0,126.0,478.0,421.0,0.9998894929885864,660.0,495.0,Bulbul
183,Data/Bulbul/Red-vented Bulbul(99).jpeg,Cropped/Bird178_183.jpg,56.0,109.0,398.0,375.0,0.9988667964935303,660.0,495.0,Bulbul
184,Data/Bulbul/Red-vented Bulbul(194).jpeg,Cropped/Bird179_184.jpg,35.0,22.0,612.0,521.0,0.9485346674919128,660.0,522.0,Bulbul
185,Data/Bulbul/Red-vented Bulbul(268).jpeg,Cropped/Bird180_185.jpg,127.0,93.0,358.0,498.0,0.9998311996459961,420.0,600.0,Bulbul
186,Data/Bulbul/Red-whiskered Bulbul(191).jpeg,Cropped/Bird181_186.jpg,26.0,28.0,299.0,537.0,0.9998733997344971,389.0,550.0,Bulbul
187,Data/Bulbul/Red-whiskered Bulbul(9).jpeg,Cropped/Bird182_187.jpg,16.0,50.0,576.0,493.0,0.9601210355758667,660.0,495.0,Bulbul
188,Data/Bulbul/Red-whiskered Bulbul(129).jpeg,Cropped/Bird184_188.jpg,85.0,43.0,467.0,459.0,0.9250428676605225,650.0,586.0,Bulbul
189,Data/Bulbul/Red-vented Bulbul(196).jpeg,Cropped/Bird185_189.jpg,26.0,82.0,654.0,437.0,0.9684385657310486,660.0,440.0,Bulbul
190,Data/Bulbul/Red-vented Bulbul(23).jpeg,Cropped/Bird186_190.jpg,120.0,129.0,364.0,562.0,0.9981263279914856,415.0,610.0,Bulbul
191,Data/Bulbul/Red-vented Bulbul(66).jpeg,Cropped/Bird187_191.jpg,147.0,69.0,393.0,541.0,0.9731515049934387,457.0,600.0,Bulbul
192,Data/Bulbul/Red-whiskered Bulbul(66).jpeg,Cropped/Bird188_192.jpg,68.0,113.0,499.0,408.0,0.9998743534088135,660.0,501.0,Bulbul
193,Data/Bulbul/Red-whiskered Bulbul(23).jpeg,Cropped/Bird189_193.jpg,126.0,38.0,503.0,424.0,0.9992436170578003,660.0,519.0,Bulbul
194,Data/Bulbul/Red-vented Bulbul(297).jpeg,Cropped/Bird190_194.jpg,88.0,63.0,589.0,406.0,0.9999244213104248,650.0,478.0,Bulbul
195,Data/Bulbul/Red-vented Bulbul(332).jpeg,Cropped/Bird191_195.jpg,199.0,107.0,620.0,336.0,0.9838273525238037,650.0,391.0,Bulbul
196,Data/Bulbul/Red-vented Bulbul(332).jpeg,Cropped/Bird191_196.jpg,51.0,212.0,229.0,356.0,0.9811651706695557,650.0,391.0,Bulbul
197,Data/Bulbul/Red-whiskered Bulbul(193).jpeg,Cropped/Bird192_197.jpg,81.0,45.0,352.0,447.0,0.9996026158332825,474.0,526.0,Bulbul
198,Data/Bulbul/Red-whiskered Bulbul(153).jpeg,Cropped/Bird193_198.jpg,8.0,79.0,330.0,496.0,0.9999953508377075,388.0,600.0,Bulbul
199,Data/Bulbul/Red-whiskered Bulbul(116).jpeg,Cropped/Bird194_199.jpg,60.0,38.0,457.0,461.0,0.9994902610778809,660.0,466.0,Bulbul
200,Data/Bulbul/Red-vented Bulbul(156).jpeg,Cropped/Bird195_200.jpg,118.0,76.0,293.0,503.0,0.999872088432312,369.0,610.0,Bulbul
201,Data/Bulbul/Red-vented Bulbul(212).jpeg,Cropped/Bird196_201.jpg,111.0,63.0,352.0,574.0,0.992155909538269,534.0,600.0,Bulbul
202,Data/Bulbul/Red-vented Bulbul(257).jpeg,Cropped/Bird197_202.jpg,101.0,43.0,355.0,520.0,0.9965742826461792,504.0,600.0,Bulbul
203,Data/Bulbul/Red-whiskered Bulbul(177).jpeg,Cropped/Bird198_203.jpg,20.0,69.0,426.0,309.0,0.9992615580558777,640.0,396.0,Bulbul
204,Data/Bulbul/Red-whiskered Bulbul(177).jpeg,Cropped/Bird198_204.jpg,361.0,70.0,560.0,310.0,0.9884411096572876,640.0,396.0,Bulbul
205,Data/Bulbul/Red-whiskered Bulbul(132).jpeg,Cropped/Bird199_205.jpg,30.0,54.0,545.0,325.0,0.9999434947967529,640.0,453.0,Bulbul
206,Data/Bulbul/Red-whiskered Bulbul(82).jpeg,Cropped/Bird200_206.jpg,95.0,17.0,330.0,593.0,0.9985201954841614,456.0,610.0,Bulbul
207,Data/Bulbul/Red-vented Bulbul(82).jpeg,Cropped/Bird201_207.jpg,7.0,17.0,560.0,541.0,0.9999809265136719,660.0,548.0,Bulbul
208,Data/Bulbul/Red-vented Bulbul(236).jpeg,Cropped/Bird202_208.jpg,46.0,52.0,480.0,445.0,0.9998018145561218,650.0,483.0,Bulbul
209,Data/Bulbul/Red-vented Bulbul(273).jpeg,Cropped/Bird203_209.jpg,173.0,81.0,356.0,476.0,0.9992853999137878,522.0,600.0,Bulbul
210,Data/Bulbul/Red-vented Bulbul(137).jpeg,Cropped/Bird204_210.jpg,177.0,84.0,487.0,419.0,0.9998095631599426,650.0,434.0,Bulbul
211,Data/Bulbul/Red-vented Bulbul(172).jpeg,Cropped/Bird205_211.jpg,255.0,79.0,613.0,526.0,0.9842117428779602,660.0,539.0,Bulbul
212,Data/Bulbul/suban_Red_whiskered_bulbul24.jpg,Cropped/Bird206_212.jpg,176.0,170.0,472.0,410.0,0.4514807164669037,632.0,640.0,Bulbul
213,Data/Bulbul/Red-vented Bulbul(2).jpeg,Cropped/Bird207_213.jpg,229.0,29.0,471.0,443.0,0.9428693652153015,660.0,454.0,Bulbul
214,Data/Bulbul/Red-vented Bulbul(42).jpeg,Cropped/Bird208_214.jpg,78.0,47.0,449.0,419.0,0.9980525970458984,660.0,495.0,Bulbul
215,Data/Bulbul/suban_Red_whiskered_bulbul18.jpg,Cropped/Bird209_215.jpg,238.0,149.0,326.0,334.0,0.7430688142776489,640.0,637.0,Bulbul
216,Data/Bulbul/Red-whiskered Bulbul(42).jpeg,Cropped/Bird210_216.jpg,169.0,164.0,380.0,356.0,0.9840036034584045,650.0,523.0,Bulbul
217,Data/Bulbul/Red-vented Bulbul(353).jpeg,Cropped/Bird211_217.jpg,102.0,89.0,435.0,362.0,0.9880038499832153,600.0,407.0,Bulbul
218,Data/Bulbul/Red-vented Bulbul(316).jpeg,Cropped/Bird212_218.jpg,80.0,90.0,415.0,465.0,0.9975464940071106,640.0,555.0,Bulbul
219,Data/Bulbul/Red-vented Bulbul(133).jpeg,Cropped/Bird213_219.jpg,94.0,53.0,541.0,480.0,0.9995747208595276,660.0,497.0,Bulbul
220,Data/Bulbul/Red-vented Bulbul(176).jpeg,Cropped/Bird214_220.jpg,180.0,24.0,552.0,521.0,0.9901013374328613,660.0,549.0,Bulbul
221,Data/Bulbul/Red-whiskered Bulbul(86).jpeg,Cropped/Bird215_221.jpg,123.0,57.0,323.0,561.0,0.9995911717414856,450.0,600.0,Bulbul
222,Data/Bulbul/Red-vented Bulbul(86).jpeg,Cropped/Bird216_222.jpg,57.0,108.0,522.0,380.0,0.9999837875366211,660.0,495.0,Bulbul
223,Data/Bulbul/Red-vented Bulbul(277).jpeg,Cropped/Bird218_223.jpg,161.0,117.0,422.0,588.0,0.9967941641807556,525.0,600.0,Bulbul
224,Data/Bulbul/suban_Red_whiskered_bulbul20.jpg,Cropped/Bird219_224.jpg,185.0,154.0,314.0,283.0,0.7698808312416077,640.0,481.0,Bulbul
225,Data/Bulbul/suban_Red_whiskered_bulbul20.jpg,Cropped/Bird219_225.jpg,185.0,48.0,318.0,332.0,0.2717806100845337,640.0,481.0,Bulbul
226,Data/Bulbul/Red-whiskered Bulbul(173).jpeg,Cropped/Bird220_226.jpg,50.0,22.0,498.0,417.0,0.9999294281005859,650.0,434.0,Bulbul
227,Data/Bulbul/Red-whiskered Bulbul(136).jpeg,Cropped/Bird221_227.jpg,21.0,97.0,474.0,506.0,0.9940682649612427,650.0,534.0,Bulbul
228,Data/Bulbul/suban_Red_vented_bulbul8.jpg,Cropped/Bird222_228.jpg,25.0,59.0,575.0,513.0,0.9993391633033752,640.0,561.0,Bulbul
229,Data/Bulbul/Red-vented Bulbul(357).jpeg,Cropped/Bird223_229.jpg,74.0,37.0,559.0,421.0,0.9999339580535889,600.0,450.0,Bulbul
230,Data/Bulbul/Red-vented Bulbul(312).jpeg,Cropped/Bird224_230.jpg,187.0,85.0,469.0,482.0,0.9706320762634277,518.0,605.0,Bulbul
231,Data/Bulbul/Red-vented Bulbul(6).jpeg,Cropped/Bird225_231.jpg,29.0,30.0,655.0,359.0,0.9935873746871948,660.0,440.0,Bulbul
232,Data/Bulbul/Red-vented Bulbul(46).jpeg,Cropped/Bird226_232.jpg,87.0,73.0,425.0,273.0,0.940513551235199,660.0,495.0,Bulbul
233,Data/Bulbul/Red-vented Bulbul(336).jpeg,Cropped/Bird228_233.jpg,219.0,49.0,382.0,337.0,0.9828478097915649,640.0,416.0,Bulbul
234,Data/Bulbul/Red-whiskered Bulbul(197).jpeg,Cropped/Bird229_234.jpg,212.0,70.0,468.0,290.0,0.9729411602020264,600.0,400.0,Bulbul
235,Data/Bulbul/Red-vented Bulbul(27).jpeg,Cropped/Bird230_235.jpg,136.0,50.0,554.0,407.0,0.9998949766159058,660.0,463.0,Bulbul
236,Data/Bulbul/Red-vented Bulbul(62).jpeg,Cropped/Bird231_236.jpg,42.0,116.0,483.0,327.0,0.9993324875831604,660.0,418.0,Bulbul
237,Data/Bulbul/Red-whiskered Bulbul(62).jpeg,Cropped/Bird232_237.jpg,125.0,37.0,292.0,508.0,0.9956774115562439,450.0,600.0,Bulbul
238,Data/Bulbul/Red-whiskered Bulbul(27).jpeg,Cropped/Bird233_238.jpg,100.0,60.0,337.0,552.0,0.9974602460861206,395.0,600.0,Bulbul
239,Data/Bulbul/Red-vented Bulbul(293).jpeg,Cropped/Bird234_239.jpg,77.0,77.0,355.0,456.0,0.9992033839225769,516.0,600.0,Bulbul
240,Data/Bulbul/Red-vented Bulbul(192).jpeg,Cropped/Bird235_240.jpg,175.0,87.0,395.0,565.0,0.9968749284744263,634.0,600.0,Bulbul
241,Data/Bulbul/Red-vented Bulbul(192).jpeg,Cropped/Bird235_241.jpg,208.0,82.0,376.0,204.0,0.9177886843681335,634.0,600.0,Bulbul
242,Data/Bulbul/Red-vented Bulbul(216).jpeg,Cropped/Bird236_242.jpg,212.0,119.0,462.0,358.0,0.9787887334823608,660.0,440.0,Bulbul
243,Data/Bulbul/Red-vented Bulbul(253).jpeg,Cropped/Bird237_243.jpg,273.0,73.0,565.0,392.0,0.9971764087677002,640.0,453.0,Bulbul
244,Data/Bulbul/Red-vented Bulbul(117).jpeg,Cropped/Bird238_244.jpg,168.0,65.0,489.0,521.0,0.9995571970939636,660.0,533.0,Bulbul
245,Data/Bulbul/Red-vented Bulbul(152).jpeg,Cropped/Bird239_245.jpg,232.0,43.0,471.0,449.0,0.42437469959259033,640.0,480.0,Bulbul
246,Data/Bulbul/Red-whiskered Bulbul(157).jpeg,Cropped/Bird240_246.jpg,122.0,84.0,555.0,568.0,0.9997754693031311,566.0,608.0,Bulbul
247,Data/Bulbul/Red-whiskered Bulbul(112).jpeg,Cropped/Bird241_247.jpg,311.0,102.0,532.0,463.0,0.9948723912239075,660.0,509.0,Bulbul
248,Data/Bulbul/Red-vented Bulbul(115).jpeg,Cropped/Bird242_248.jpg,87.0,129.0,608.0,342.0,0.9940183162689209,660.0,495.0,Bulbul
249,Data/Bulbul/Red-vented Bulbul(18).jpeg,Cropped/Bird243_249.jpg,15.0,62.0,300.0,318.0,0.9995798468589783,660.0,459.0,Bulbul
250,Data/Bulbul/Red-vented Bulbul(18).jpeg,Cropped/Bird243_250.jpg,330.0,134.0,544.0,350.0,0.99216628074646,660.0,459.0,Bulbul
251,Data/Bulbul/Red-vented Bulbul(150).jpeg,Cropped/Bird244_251.jpg,171.0,42.0,434.0,538.0,0.9923998713493347,584.0,610.0,Bulbul
252,Data/Bulbul/Red-whiskered Bulbul(18).jpeg,Cropped/Bird245_252.jpg,64.0,81.0,461.0,373.0,0.9999688863754272,660.0,495.0,Bulbul
253,Data/Bulbul/Red-vented Bulbul(214).jpeg,Cropped/Bird246_253.jpg,227.0,125.0,513.0,346.0,0.9983441829681396,640.0,453.0,Bulbul
254,Data/Bulbul/Red-vented Bulbul(251).jpeg,Cropped/Bird247_254.jpg,170.0,37.0,534.0,471.0,0.9944202303886414,650.0,483.0,Bulbul
255,Data/Bulbul/Red-vented Bulbul(251).jpeg,Cropped/Bird247_255.jpg,33.0,11.0,261.0,293.0,0.3701111078262329,650.0,483.0,Bulbul
256,Data/Bulbul/Red-vented Bulbul(309).jpeg,Cropped/Bird248_256.jpg,12.0,19.0,412.0,502.0,0.9759584665298462,566.0,590.0,Bulbul
257,Data/Bulbul/Red-vented Bulbul(309).jpeg,Cropped/Bird248_257.jpg,400.0,110.0,520.0,288.0,0.2912819981575012,566.0,590.0,Bulbul
258,Data/Bulbul/Red-whiskered Bulbul(155).jpeg,Cropped/Bird249_258.jpg,15.0,79.0,420.0,554.0,0.9994989633560181,483.0,600.0,Bulbul
259,Data/Bulbul/Red-whiskered Bulbul(110).jpeg,Cropped/Bird250_259.jpg,103.0,100.0,416.0,403.0,0.9945428371429443,660.0,491.0,Bulbul
260,Data/Bulbul/Red-whiskered Bulbul(168).jpeg,Cropped/Bird251_260.jpg,68.0,143.0,443.0,407.0,0.9892255663871765,650.0,510.0,Bulbul
261,Data/Bulbul/Red-whiskered Bulbul(168).jpeg,Cropped/Bird251_261.jpg,327.0,108.0,612.0,490.0,0.935860276222229,650.0,510.0,Bulbul
262,Data/Bulbul/Red-whiskered Bulbul(195).jpeg,Cropped/Bird252_262.jpg,206.0,151.0,608.0,283.0,0.994926929473877,642.0,427.0,Bulbul
263,Data/Bulbul/Red-vented Bulbul(334).jpeg,Cropped/Bird253_263.jpg,30.0,139.0,536.0,434.0,0.9999120235443115,650.0,508.0,Bulbul
264,Data/Bulbul/Red-vented Bulbul(190).jpeg,Cropped/Bird254_264.jpg,74.0,30.0,461.0,591.0,0.9935110211372375,605.0,600.0,Bulbul
265,Data/Bulbul/Red-vented Bulbul(229).jpeg,Cropped/Bird255_265.jpg,192.0,64.0,500.0,484.0,0.9997863173484802,650.0,528.0,Bulbul
266,Data/Bulbul/Red-vented Bulbul(291).jpeg,Cropped/Bird256_266.jpg,68.0,64.0,588.0,474.0,0.9996531009674072,650.0,556.0,Bulbul
267,Data/Bulbul/Red-vented Bulbul(25).jpeg,Cropped/Bird257_267.jpg,55.0,120.0,434.0,381.0,0.9992616772651672,660.0,440.0,Bulbul
268,Data/Bulbul/Red-vented Bulbul(128).jpeg,Cropped/Bird258_268.jpg,94.0,62.0,438.0,436.0,0.999678373336792,640.0,480.0,Bulbul
269,Data/Bulbul/Red-vented Bulbul(60).jpeg,Cropped/Bird259_269.jpg,47.0,25.0,457.0,364.0,0.939245879650116,660.0,459.0,Bulbul
270,Data/Bulbul/Red-whiskered Bulbul(60).jpeg,Cropped/Bird260_270.jpg,96.0,70.0,422.0,584.0,0.9994716048240662,559.0,600.0,Bulbul
271,Data/Bulbul/Red-whiskered Bulbul(25).jpeg,Cropped/Bird261_271.jpg,261.0,67.0,553.0,471.0,0.9653644561767578,660.0,515.0,Bulbul
272,Data/Bulbul/Red-whiskered Bulbul(25).jpeg,Cropped/Bird261_272.jpg,-7.0,155.0,277.0,373.0,0.2999325394630432,660.0,515.0,Bulbul
273,Data/Bulbul/Red-vented Bulbul(355).jpeg,Cropped/Bird262_273.jpg,101.0,78.0,307.0,512.0,0.9994737505912781,398.0,543.0,Bulbul
274,Data/Bulbul/Red-vented Bulbul(310).jpeg,Cropped/Bird263_274.jpg,38.0,130.0,615.0,412.0,0.5249137878417969,651.0,461.0,Bulbul
275,Data/Bulbul/Red-vented Bulbul(310).jpeg,Cropped/Bird263_275.jpg,138.0,134.0,527.0,296.0,0.44135209918022156,651.0,461.0,Bulbul
276,Data/Bulbul/Red-whiskered Bulbul(109).jpeg,Cropped/Bird264_276.jpg,-1.0,44.0,414.0,600.0,0.9988295435905457,450.0,600.0,Bulbul
277,Data/Bulbul/Red-vented Bulbul(149).jpeg,Cropped/Bird265_277.jpg,94.0,48.0,371.0,429.0,0.9961766004562378,640.0,480.0,Bulbul
278,Data/Bulbul/Red-vented Bulbul(44).jpeg,Cropped/Bird266_278.jpg,85.0,58.0,404.0,398.0,0.9996787309646606,660.0,440.0,Bulbul
279,Data/Bulbul/Red-whiskered Bulbul(44).jpeg,Cropped/Bird267_279.jpg,86.0,105.0,406.0,520.0,0.9999017715454102,530.0,600.0,Bulbul
280,Data/Bulbul/Red-vented Bulbul(4).jpeg,Cropped/Bird268_280.jpg,149.0,131.0,656.0,453.0,0.3783206641674042,660.0,457.0,Bulbul
281,Data/Bulbul/Red-vented Bulbul(248).jpeg,Cropped/Bird269_281.jpg,69.0,27.0,411.0,365.0,0.9994691014289856,650.0,435.0,Bulbul
282,Data/Bulbul/Red-vented Bulbul(230).jpeg,Cropped/Bird270_282.jpg,0.0,76.0,395.0,519.0,0.9988757967948914,444.0,600.0,Bulbul
283,Data/Bulbul/Red-vented Bulbul(275).jpeg,Cropped/Bird271_283.jpg,102.0,46.0,439.0,582.0,0.9999830722808838,482.0,600.0,Bulbul
284,Data/Bulbul/Red-whiskered Bulbul(84).jpeg,Cropped/Bird272_284.jpg,119.0,45.0,483.0,426.0,0.8156698942184448,660.0,464.0,Bulbul
285,Data/Bulbul/suban_Red_whiskered_bulbul22.jpg,Cropped/Bird273_285.jpg,206.0,182.0,335.0,411.0,0.9952933192253113,503.0,640.0,Bulbul
286,Data/Bulbul/Red-vented Bulbul(189).jpeg,Cropped/Bird274_286.jpg,207.0,31.0,369.0,342.0,0.9837657809257507,660.0,528.0,Bulbul
287,Data/Bulbul/Red-vented Bulbul(189).jpeg,Cropped/Bird274_287.jpg,392.0,194.0,549.0,397.0,0.37899819016456604,660.0,528.0,Bulbul
288,Data/Bulbul/Red-vented Bulbul(84).jpeg,Cropped/Bird275_288.jpg,185.0,92.0,653.0,466.0,0.7925665378570557,660.0,495.0,Bulbul
289,Data/Bulbul/Red-vented Bulbul(79).jpeg,Cropped/Bird276_289.jpg,114.0,73.0,504.0,359.0,0.8859960436820984,660.0,497.0,Bulbul
290,Data/Bulbul/Red-vented Bulbul(131).jpeg,Cropped/Bird277_290.jpg,22.0,68.0,487.0,427.0,0.9999665021896362,660.0,481.0,Bulbul
291,Data/Bulbul/Red-vented Bulbul(174).jpeg,Cropped/Bird278_291.jpg,172.0,28.0,467.0,491.0,0.9999310970306396,660.0,512.0,Bulbul
292,Data/Bulbul/Red-whiskered Bulbul(79).jpeg,Cropped/Bird279_292.jpg,192.0,53.0,575.0,559.0,0.9997875094413757,575.0,600.0,Bulbul
293,Data/Bulbul/Red-vented Bulbul(288).jpeg,Cropped/Bird280_293.jpg,88.0,34.0,431.0,578.0,0.9998469352722168,534.0,600.0,Bulbul
294,Data/Bulbul/Red-whiskered Bulbul(171).jpeg,Cropped/Bird281_294.jpg,169.0,94.0,457.0,473.0,0.999797523021698,640.0,592.0,Bulbul
295,Data/Bulbul/Red-whiskered Bulbul(134).jpeg,Cropped/Bird282_295.jpg,41.0,73.0,423.0,447.0,0.9882678389549255,640.0,453.0,Bulbul
296,Data/Bulbul/Red-vented Bulbul(88).jpeg,Cropped/Bird284_296.jpg,1.0,4.0,398.0,598.0,0.7952075600624084,450.0,600.0,Bulbul
297,Data/Bulbul/Red-vented Bulbul(88).jpeg,Cropped/Bird284_297.jpg,35.0,120.0,104.0,240.0,0.42202940583229065,450.0,600.0,Bulbul
298,Data/Bulbul/Red-whiskered Bulbul(88).jpeg,Cropped/Bird285_298.jpg,195.0,103.0,660.0,588.0,0.999848484992981,650.0,589.0,Bulbul
299,Data/Bulbul/Red-vented Bulbul(279).jpeg,Cropped/Bird286_299.jpg,156.0,111.0,334.0,505.0,0.9995185136795044,526.0,600.0,Bulbul
300,Data/Bulbul/Red-vented Bulbul(284).jpeg,Cropped/Bird287_300.jpg,132.0,39.0,411.0,579.0,0.9981593489646912,442.0,600.0,Bulbul
301,Data/Bulbul/Red-whiskered Bulbul(30).jpeg,Cropped/Bird288_301.jpg,247.0,85.0,583.0,408.0,0.9718872904777527,660.0,507.0,Bulbul
302,Data/Bulbul/Red-vented Bulbul(75).jpeg,Cropped/Bird290_302.jpg,6.0,40.0,475.0,370.0,0.9983148574829102,660.0,462.0,Bulbul
303,Data/Bulbul/Red-vented Bulbul(178).jpeg,Cropped/Bird291_303.jpg,102.0,81.0,432.0,560.0,0.9999799728393555,501.0,600.0,Bulbul
304,Data/Bulbul/Red-vented Bulbul(30).jpeg,Cropped/Bird292_304.jpg,158.0,48.0,470.0,391.0,0.9998939037322998,660.0,454.0,Bulbul
305,Data/Bulbul/Red-whiskered Bulbul(138).jpeg,Cropped/Bird293_305.jpg,256.0,72.0,565.0,290.0,0.9987382292747498,650.0,486.0,Bulbul
306,Data/Bulbul/Red-whiskered Bulbul(180).jpeg,Cropped/Bird294_306.jpg,47.0,65.0,420.0,494.0,0.9988045692443848,600.0,514.0,Bulbul
307,Data/Bulbul/Red-vented Bulbul(321).jpeg,Cropped/Bird295_307.jpg,78.0,66.0,405.0,539.0,0.9997265934944153,422.0,600.0,Bulbul
308,Data/Bulbul/Red-vented Bulbul(364).jpeg,Cropped/Bird296_308.jpg,101.0,92.0,283.0,336.0,0.8581542372703552,376.0,466.0,Bulbul
309,Data/Bulbul/Red-whiskered Bulbul(105).jpeg,Cropped/Bird298_309.jpg,94.0,50.0,261.0,523.0,0.9999251365661621,367.0,610.0,Bulbul
310,Data/Bulbul/Red-whiskered Bulbul(140).jpeg,Cropped/Bird299_310.jpg,27.0,40.0,330.0,618.0,0.8839991092681885,347.0,640.0,Bulbul
311,Data/Bulbul/Red-vented Bulbul(8).jpeg,Cropped/Bird300_311.jpg,232.0,89.0,577.0,412.0,0.9980708956718445,660.0,504.0,Bulbul
312,Data/Bulbul/Red-whiskered Bulbul(48).jpeg,Cropped/Bird301_312.jpg,205.0,34.0,474.0,172.0,0.7202445268630981,660.0,462.0,Bulbul
313,Data/Bulbul/Red-whiskered Bulbul(48).jpeg,Cropped/Bird301_313.jpg,230.0,264.0,442.0,411.0,0.4692772924900055,660.0,462.0,Bulbul
314,Data/Bulbul/Red-vented Bulbul(145).jpeg,Cropped/Bird302_314.jpg,222.0,35.0,417.0,493.0,0.9998051524162292,660.0,536.0,Bulbul
315,Data/Bulbul/Red-vented Bulbul(48).jpeg,Cropped/Bird303_315.jpg,140.0,25.0,573.0,453.0,0.9996436834335327,660.0,495.0,Bulbul
316,Data/Bulbul/Red-vented Bulbul(100).jpeg,Cropped/Bird304_316.jpg,202.0,25.0,585.0,500.0,0.9997001886367798,660.0,521.0,Bulbul
317,Data/Bulbul/Red-vented Bulbul(244).jpeg,Cropped/Bird305_317.jpg,176.0,104.0,417.0,521.0,0.9793718457221985,556.0,600.0,Bulbul
318,Data/Bulbul/Red-vented Bulbul(244).jpeg,Cropped/Bird305_318.jpg,171.0,109.0,342.0,364.0,0.5944266319274902,556.0,600.0,Bulbul
319,Data/Bulbul/Red-vented Bulbul(201).jpeg,Cropped/Bird306_319.jpg,113.0,59.0,285.0,544.0,0.9247628450393677,464.0,600.0,Bulbul
320,Data/Bulbul/Red-vented Bulbul(201).jpeg,Cropped/Bird306_320.jpg,174.0,302.0,335.0,539.0,0.42212268710136414,464.0,600.0,Bulbul
321,Data/Bulbul/Red-whiskered Bulbul(121).jpeg,Cropped/Bird307_321.jpg,89.0,20.0,402.0,415.0,0.9945153594017029,435.0,600.0,Bulbul
322,Data/Bulbul/Red-whiskered Bulbul(164).jpeg,Cropped/Bird308_322.jpg,110.0,84.0,637.0,327.0,0.9999854564666748,650.0,397.0,Bulbul
323,Data/Bulbul/Red-vented Bulbul(338).jpeg,Cropped/Bird309_323.jpg,79.0,83.0,574.0,542.0,0.9999929666519165,650.0,571.0,Bulbul
324,Data/Bulbul/Red-whiskered Bulbul(1).jpeg,Cropped/Bird310_324.jpg,201.0,50.0,413.0,419.0,0.9803197383880615,660.0,548.0,Bulbul
325,Data/Bulbul/Red-whiskered Bulbul(199).jpeg,Cropped/Bird311_325.jpg,152.0,133.0,271.0,489.0,0.9812043309211731,584.0,489.0,Bulbul
326,Data/Bulbul/Red-whiskered Bulbul(199).jpeg,Cropped/Bird311_326.jpg,285.0,83.0,402.0,401.0,0.555755078792572,584.0,489.0,Bulbul
327,Data/Bulbul/Red-vented Bulbul(260).jpeg,Cropped/Bird312_327.jpg,126.0,62.0,625.0,482.0,0.9962360262870789,650.0,488.0,Bulbul
328,Data/Bulbul/Red-vented Bulbul(225).jpeg,Cropped/Bird313_328.jpg,212.0,148.0,626.0,385.0,0.9897956252098083,650.0,488.0,Bulbul
